Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai UN,Jumlah Nilai UN
Jakarta,2016,Dalam,3,SMAN 104,IPS,Rata - Rata,75.13,-
Jakarta,2016,Dalam,3,SMAN 105,IPA,Terendah,79.88,-
Jakarta,2016,Dalam,3,SMAN 105,IPA,Tertinggi,80,-
Jakarta,2016,Dalam,3,SMAN 105,IPA,Rata - Rata,79.94,-
Jakarta,2016,Dalam,3,SMAN 105,IPS,Terendah,79.75,-
Jakarta,2016,Dalam,3,SMAN 105,IPS,Tertinggi,79.75,-
Jakarta,2016,Dalam,3,SMAN 105,IPS,Rata - Rata,79.75,-
Jakarta,2016,Dalam,3,SMAN 106,IPA,Terendah,76.88,-
Jakarta,2016,Dalam,3,SMAN 106,IPA,Tertinggi,77.75,-
Jakarta,2016,Dalam,3,SMAN 106,IPA,Rata - Rata,77.31,-
Jakarta,2016,Dalam,3,SMAN 106,IPS,Terendah,74.38,-
Jakarta,2016,Dalam,3,SMAN 106,IPS,Tertinggi,75.5,-
Jakarta,2016,Dalam,3,SMAN 106,IPS,Rata - Rata,75.08,-
Jakarta,2016,Dalam,3,SMAN 107,IPA,Terendah,82.5,-
Jakarta,2016,Dalam,3,SMAN 107,IPA,Tertinggi,82.5,-
Jakarta,2016,Dalam,3,SMAN 107,IPA,Rata - Rata,82.5,-
Jakarta,2016,Dalam,3,SMAN 107,IPS,Terendah,73.5,-
Jakarta,2016,Dalam,3,SMAN 107,IPS,Tertinggi,74.25,-
Jakarta,2016,Dalam,3,SMAN 107,IPS,Rata - Rata,73.88,-
Jakarta,2016,Dalam,3,SMAN 108,IPA,Terendah,74.75,-
Jakarta,2016,Dalam,3,SMAN 108,IPA,Tertinggi,74.75,-
Jakarta,2016,Dalam,3,SMAN 108,IPA,Rata - Rata,74.75,-
Jakarta,2016,Dalam,3,SMAN 108,IPS,Terendah,73.88,-
Jakarta,2016,Dalam,3,SMAN 108,IPS,Tertinggi,74,-
Jakarta,2016,Dalam,3,SMAN 108,IPS,Rata - Rata,73.94,-
Jakarta,2016,Dalam,3,SMAN 109,IPA,Terendah,80.13,-
Jakarta,2016,Dalam,3,SMAN 109,IPA,Tertinggi,81.13,-
Jakarta,2016,Dalam,3,SMAN 109,IPA,Rata - Rata,80.5,-
Jakarta,2016,Dalam,3,SMAN 109,IPS,Terendah,78.63,-
Jakarta,2016,Dalam,3,SMAN 109,IPS,Tertinggi,80,-
Jakarta,2016,Dalam,3,SMAN 109,IPS,Rata - Rata,79.31,-
Jakarta,2016,Dalam,3,SMAN 111,IPA,Terendah,71.88,-
Jakarta,2016,Dalam,3,SMAN 111,IPA,Tertinggi,74.5,-
Jakarta,2016,Dalam,3,SMAN 111,IPA,Rata - Rata,73.19,-
Jakarta,2016,Dalam,3,SMAN 111,IPS,Terendah,71.13,-
Jakarta,2016,Dalam,3,SMAN 111,IPS,Tertinggi,73,-
Jakarta,2016,Dalam,3,SMAN 111,IPS,Rata - Rata,71.83,-
Jakarta,2016,Dalam,3,SMAN 113,IPA,Terendah,82.13,-
Jakarta,2016,Dalam,3,SMAN 113,IPA,Tertinggi,82.13,-
Jakarta,2016,Dalam,3,SMAN 113,IPA,Rata - Rata,82.13,-
Jakarta,2016,Dalam,3,SMAN 113,IPS,Terendah,0,-
Jakarta,2016,Dalam,3,SMAN 113,IPS,Tertinggi,0,-
Jakarta,2016,Dalam,3,SMAN 113,IPS,Rata - Rata,0,-
Jakarta,2016,Dalam,3,SMAN 114,IPA,Terendah,73.13,-
Jakarta,2016,Dalam,3,SMAN 114,IPA,Tertinggi,73.13,-
Jakarta,2016,Dalam,3,SMAN 114,IPA,Rata - Rata,73.13,-
Jakarta,2016,Dalam,3,SMAN 114,IPS,Terendah,70.88,-
Jakarta,2016,Dalam,3,SMAN 114,IPS,Tertinggi,71.88,-
Jakarta,2016,Dalam,3,SMAN 114,IPS,Rata - Rata,71.25,-
Jakarta,2016,Dalam,3,SMAN 115,IPA,Terendah,71.75,-
Jakarta,2016,Dalam,3,SMAN 115,IPA,Tertinggi,71.75,-
Jakarta,2016,Dalam,3,SMAN 115,IPA,Rata - Rata,71.75,-
Jakarta,2016,Dalam,3,SMAN 115,IPS,Terendah,73.75,-
Jakarta,2016,Dalam,3,SMAN 115,IPS,Tertinggi,73.75,-
Jakarta,2016,Dalam,3,SMAN 115,IPS,Rata - Rata,73.75,-
Jakarta,2016,Luar,-,SMAN 1,IPA,Terendah,86,-
Jakarta,2016,Luar,-,SMAN 1,IPA,Tertinggi,90.63,-
Jakarta,2016,Luar,-,SMAN 1,IPA,Rata - Rata,87.71,-
Jakarta,2016,Luar,-,SMAN 1,IPS,Terendah,80.88,-
Jakarta,2016,Luar,-,SMAN 1,IPS,Tertinggi,83,-
Jakarta,2016,Luar,-,SMAN 1,IPS,Rata - Rata,81.77,-
Jakarta,2016,Luar,-,SMAN 2,IPA,Terendah,85.75,-
Jakarta,2016,Luar,-,SMAN 2,IPA,Tertinggi,89.25,-
Jakarta,2016,Luar,-,SMAN 2,IPA,Rata - Rata,87.38,-
Jakarta,2016,Luar,-,SMAN 2,IPS,Terendah,81.25,-
Jakarta,2016,Luar,-,SMAN 2,IPS,Tertinggi,86.75,-
Jakarta,2016,Luar,-,SMAN 2,IPS,Rata - Rata,83.63,-
Jakarta,2016,Luar,-,SMAN 3,IPA,Terendah,89.75,-
Jakarta,2016,Luar,-,SMAN 3,IPA,Tertinggi,92.38,-
Jakarta,2016,Luar,-,SMAN 3,IPA,Rata - Rata,91.05,-
Jakarta,2016,Luar,-,SMAN 3,IPS,Terendah,86.5,-
Jakarta,2016,Luar,-,SMAN 3,IPS,Tertinggi,88.88,-
Jakarta,2016,Luar,-,SMAN 3,IPS,Rata - Rata,87.27,-
Jakarta,2016,Luar,-,SMAN 4,IPA,Terendah,83.75,-
Jakarta,2016,Luar,-,SMAN 4,IPA,Tertinggi,85.88,-
Jakarta,2016,Luar,-,SMAN 4,IPA,Rata - Rata,84.75,-
Jakarta,2016,Luar,-,SMAN 4,IPS,Terendah,80.25,-
Jakarta,2016,Luar,-,SMAN 4,IPS,Tertinggi,80.5,-
Jakarta,2016,Luar,-,SMAN 4,IPS,Rata - Rata,80.38,-
Jakarta,2016,Luar,-,SMAN 5,IPA,Terendah,80.13,-
Jakarta,2016,Luar,-,SMAN 5,IPA,Tertinggi,86.25,-
Jakarta,2016,Luar,-,SMAN 5,IPA,Rata - Rata,82.91,-
Jakarta,2016,Luar,-,SMAN 5,IPS,Terendah,75.13,-
Jakarta,2016,Luar,-,SMAN 5,IPS,Tertinggi,79.63,-
Jakarta,2016,Luar,-,SMAN 5,IPS,Rata - Rata,77.21,-
Jakarta,2016,Luar,-,SMAN 6,IPA,Terendah,91.88,-
Jakarta,2016,Luar,-,SMAN 6,IPA,Tertinggi,93.63,-
Jakarta,2016,Luar,-,SMAN 6,IPA,Rata - Rata,92.44,-
Jakarta,2016,Luar,-,SMAN 6,IPS,Terendah,88.5,-
Jakarta,2016,Luar,-,SMAN 6,IPS,Tertinggi,91.25,-
Jakarta,2016,Luar,-,SMAN 6,IPS,Rata - Rata,89.48,-
Jakarta,2016,Luar,-,SMAN 7,IPA,Terendah,81,-
Jakarta,2016,Luar,-,SMAN 7,IPA,Tertinggi,83.5,-
Jakarta,2016,Luar,-,SMAN 7,IPA,Rata - Rata,82.04,-
Jakarta,2016,Luar,-,SMAN 7,IPS,Terendah,80.63,-
Jakarta,2016,Luar,-,SMAN 7,IPS,Tertinggi,84,-
Jakarta,2016,Luar,-,SMAN 7,IPS,Rata - Rata,82.13,-
Jakarta,2016,Luar,-,SMAN 8,IPA,Terendah,95.38,-
Jakarta,2016,Luar,-,SMAN 8,IPA,Tertinggi,97.75,-
Jakarta,2016,Luar,-,SMAN 8,IPA,Rata - Rata,96.44,-
Jakarta,2016,Luar,-,SMAN 8,IPS,Terendah,92.75,-
Jakarta,2016,Luar,-,SMAN 8,IPS,Tertinggi,94.13,-
Jakarta,2016,Luar,-,SMAN 8,IPS,Rata - Rata,93.44,-
Jakarta,2016,Luar,-,SMAN 9,IPA,Terendah,86.63,-
Jakarta,2016,Luar,-,SMAN 9,IPA,Tertinggi,89.88,-
Jakarta,2016,Luar,-,SMAN 9,IPA,Rata - Rata,87.5,-
Jakarta,2016,Luar,-,SMAN 9,IPS,Terendah,83.13,-
Jakarta,2016,Luar,-,SMAN 9,IPS,Tertinggi,84.13,-
Jakarta,2016,Luar,-,SMAN 9,IPS,Rata - Rata,83.65,-
Jakarta,2016,Luar,-,SMAN 10,IPA,Terendah,80.13,-
Jakarta,2016,Luar,-,SMAN 10,IPA,Tertinggi,84.38,-
Jakarta,2016,Luar,-,SMAN 10,IPA,Rata - Rata,81.79,-
Jakarta,2016,Luar,-,SMAN 10,IPS,Terendah,75.38,-
Jakarta,2016,Luar,-,SMAN 10,IPS,Tertinggi,79.63,-
Jakarta,2016,Luar,-,SMAN 10,IPS,Rata - Rata,76.93,-
Jakarta,2016,Luar,-,SMAN 11,IPA,Terendah,86.25,-
Jakarta,2016,Luar,-,SMAN 11,IPA,Tertinggi,88.5,-
Jakarta,2016,Luar,-,SMAN 11,IPA,Rata - Rata,87.3,-
Jakarta,2016,Luar,-,SMAN 11,IPS,Terendah,80.5,-
Jakarta,2016,Luar,-,SMAN 11,IPS,Tertinggi,81.38,-
Jakarta,2016,Luar,-,SMAN 11,IPS,Rata - Rata,80.98,-
Jakarta,2016,Luar,-,SMAN 12,IPA,Terendah,92,-
Jakarta,2016,Luar,-,SMAN 12,IPA,Tertinggi,94.63,-
Jakarta,2016,Luar,-,SMAN 12,IPA,Rata - Rata,92.95,-
Jakarta,2016,Luar,-,SMAN 12,IPS,Terendah,86.63,-
Jakarta,2016,Luar,-,SMAN 12,IPS,Tertinggi,87.63,-
Jakarta,2016,Luar,-,SMAN 12,IPS,Rata - Rata,87.2,-
Jakarta,2016,Luar,-,SMAN 13,IPA,Terendah,87.13,-
Jakarta,2016,Luar,-,SMAN 13,IPA,Tertinggi,94,-
Jakarta,2016,Luar,-,SMAN 13,IPA,Rata - Rata,90.5,-
Jakarta,2016,Luar,-,SMAN 13,IPS,Terendah,81.63,-
Jakarta,2016,Luar,-,SMAN 13,IPS,Tertinggi,86,-
Jakarta,2016,Luar,-,SMAN 13,IPS,Rata - Rata,84.13,-
Jakarta,2016,Luar,-,SMAN 14,IPA,Terendah,91.88,-
Jakarta,2016,Luar,-,SMAN 14,IPA,Tertinggi,94.88,-
Jakarta,2016,Luar,-,SMAN 14,IPA,Rata - Rata,92.72,-
Jakarta,2016,Luar,-,SMAN 14,IPS,Terendah,86.88,-
Jakarta,2016,Luar,-,SMAN 14,IPS,Tertinggi,88.25,-
Jakarta,2016,Luar,-,SMAN 14,IPS,Rata - Rata,87.38,-
Jakarta,2016,Luar,-,SMAN 15,IPA,Terendah,74.63,-
Jakarta,2016,Luar,-,SMAN 15,IPA,Tertinggi,78,-
Jakarta,2016,Luar,-,SMAN 15,IPA,Rata - Rata,75.96,-
Jakarta,2016,Luar,-,SMAN 15,IPS,Terendah,72.38,-
Jakarta,2016,Luar,-,SMAN 15,IPS,Tertinggi,74.75,-
Jakarta,2016,Luar,-,SMAN 15,IPS,Rata - Rata,73.2,-
Jakarta,2016,Luar,-,SMAN 16,IPA,Terendah,85.63,-
Jakarta,2016,Luar,-,SMAN 16,IPA,Tertinggi,86.75,-
Jakarta,2016,Luar,-,SMAN 16,IPA,Rata - Rata,85.98,-
Jakarta,2016,Luar,-,SMAN 16,IPS,Terendah,82.5,-
Jakarta,2016,Luar,-,SMAN 16,IPS,Tertinggi,92.38,-
Jakarta,2016,Luar,-,SMAN 16,IPS,Rata - Rata,84.85,-
Jakarta,2016,Luar,-,SMAN 17,IPA,Terendah,76,-
Jakarta,2016,Luar,-,SMAN 17,IPA,Tertinggi,80.5,-
Jakarta,2016,Luar,-,SMAN 17,IPA,Rata - Rata,78.09,-
Jakarta,2016,Luar,-,SMAN 17,IPS,Terendah,75.38,-
Jakarta,2016,Luar,-,SMAN 17,IPS,Tertinggi,78.88,-
Jakarta,2016,Luar,-,SMAN 17,IPS,Rata - Rata,76.85,-
Jakarta,2016,Luar,-,SMAN 18,IPA,Terendah,75,-
Jakarta,2016,Luar,-,SMAN 18,IPA,Tertinggi,84.25,-
Jakarta,2016,Luar,-,SMAN 18,IPA,Rata - Rata,78.48,-
Jakarta,2016,Luar,-,SMAN 18,IPS,Terendah,70.88,-
Jakarta,2016,Luar,-,SMAN 18,IPS,Tertinggi,75.25,-
Jakarta,2016,Luar,-,SMAN 18,IPS,Rata - Rata,72.43,-
Jakarta,2016,Luar,-,SMAN 19,IPA,Terendah,78.13,-
Jakarta,2016,Luar,-,SMAN 19,IPA,Tertinggi,82.63,-
Jakarta,2016,Luar,-,SMAN 19,IPA,Rata - Rata,80.91,-
Jakarta,2016,Luar,-,SMAN 19,IPS,Terendah,74.88,-
Jakarta,2016,Luar,-,SMAN 19,IPS,Tertinggi,75.38,-
Jakarta,2016,Luar,-,SMAN 19,IPS,Rata - Rata,75.15,-
Jakarta,2016,Luar,-,SMAN 20,IPA,Terendah,78.75,-
Jakarta,2016,Luar,-,SMAN 20,IPA,Tertinggi,94.88,-
Jakarta,2016,Luar,-,SMAN 20,IPA,Rata - Rata,84.03,-
Jakarta,2016,Luar,-,SMAN 20,IPS,Terendah,75.38,-
Jakarta,2016,Luar,-,SMAN 20,IPS,Tertinggi,76.63,-
Jakarta,2016,Luar,-,SMAN 20,IPS,Rata - Rata,75.95,-
Jakarta,2016,Luar,-,SMAN 21,IPA,Terendah,91.75,-
Jakarta,2016,Luar,-,SMAN 21,IPA,Tertinggi,94.38,-
Jakarta,2016,Luar,-,SMAN 21,IPA,Rata - Rata,92.55,-
Jakarta,2016,Luar,-,SMAN 21,IPS,Terendah,87.13,-
Jakarta,2016,Luar,-,SMAN 21,IPS,Tertinggi,90.5,-
Jakarta,2016,Luar,-,SMAN 21,IPS,Rata - Rata,88.38,-
Jakarta,2016,Luar,-,SMAN 22,IPA,Terendah,80.75,-
Jakarta,2016,Luar,-,SMAN 22,IPA,Tertinggi,84.63,-
Jakarta,2016,Luar,-,SMAN 22,IPA,Rata - Rata,81.88,-
Jakarta,2016,Luar,-,SMAN 22,IPS,Terendah,78,-
Jakarta,2016,Luar,-,SMAN 22,IPS,Tertinggi,81.75,-
Jakarta,2016,Luar,-,SMAN 22,IPS,Rata - Rata,78.75,-
Jakarta,2016,Luar,-,SMAN 23,IPA,Terendah,83.38,-
Jakarta,2016,Luar,-,SMAN 23,IPA,Tertinggi,85.25,-
Jakarta,2016,Luar,-,SMAN 23,IPA,Rata - Rata,84.48,-
Jakarta,2016,Luar,-,SMAN 23,IPS,Terendah,78.63,-
Jakarta,2016,Luar,-,SMAN 23,IPS,Tertinggi,92.13,-
Jakarta,2016,Luar,-,SMAN 23,IPS,Rata - Rata,81.5,-
Jakarta,2016,Luar,-,SMAN 24,IPA,Terendah,86.88,-
Jakarta,2016,Luar,-,SMAN 24,IPA,Tertinggi,87.63,-
Jakarta,2016,Luar,-,SMAN 24,IPA,Rata - Rata,87.25,-
Jakarta,2016,Luar,-,SMAN 24,IPS,Terendah,83.38,-
Jakarta,2016,Luar,-,SMAN 24,IPS,Tertinggi,84.38,-
Jakarta,2016,Luar,-,SMAN 24,IPS,Rata - Rata,83.79,-
Jakarta,2016,Luar,-,SMAN 25,IPA,Terendah,79.63,-
Jakarta,2016,Luar,-,SMAN 25,IPA,Tertinggi,80.38,-
Jakarta,2016,Luar,-,SMAN 25,IPA,Rata - Rata,79.88,-
Jakarta,2016,Luar,-,SMAN 25,IPS,Terendah,76.63,-
Jakarta,2016,Luar,-,SMAN 25,IPS,Tertinggi,78.13,-
Jakarta,2016,Luar,-,SMAN 25,IPS,Rata - Rata,77.43,-
Jakarta,2016,Luar,-,SMAN 26,IPA,Terendah,92.63,-
Jakarta,2016,Luar,-,SMAN 26,IPA,Tertinggi,94.75,-
Jakarta,2016,Luar,-,SMAN 26,IPA,Rata - Rata,93.53,-
Jakarta,2016,Luar,-,SMAN 26,IPS,Terendah,87.63,-
Jakarta,2016,Luar,-,SMAN 26,IPS,Tertinggi,90.25,-
Jakarta,2016,Luar,-,SMAN 26,IPS,Rata - Rata,88.98,-
Jakarta,2016,Luar,-,SMAN 27,IPA,Terendah,80.13,-
Jakarta,2016,Luar,-,SMAN 27,IPA,Tertinggi,91.38,-
Jakarta,2016,Luar,-,SMAN 27,IPA,Rata - Rata,83.03,-
Jakarta,2016,Luar,-,SMAN 27,IPS,Terendah,76.25,-
Jakarta,2016,Luar,-,SMAN 27,IPS,Tertinggi,77.88,-
Jakarta,2016,Luar,-,SMAN 27,IPS,Rata - Rata,77.27,-
Jakarta,2016,Luar,-,SMAN 28,IPA,Terendah,95.63,-
Jakarta,2016,Luar,-,SMAN 28,IPA,Tertinggi,96.25,-
Jakarta,2016,Luar,-,SMAN 28,IPA,Rata - Rata,96.06,-
Jakarta,2016,Luar,-,SMAN 28,IPS,Terendah,91.75,-
Jakarta,2016,Luar,-,SMAN 28,IPS,Tertinggi,93.25,-
Jakarta,2016,Luar,-,SMAN 28,IPS,Rata - Rata,92.31,-
Jakarta,2016,Luar,-,SMAN 29,IPA,Terendah,90.13,-
Jakarta,2016,Luar,-,SMAN 29,IPA,Tertinggi,92.88,-
Jakarta,2016,Luar,-,SMAN 29,IPA,Rata - Rata,91.29,-
Jakarta,2016,Luar,-,SMAN 29,IPS,Terendah,87.38,-
Jakarta,2016,Luar,-,SMAN 29,IPS,Tertinggi,89.13,-
Jakarta,2016,Luar,-,SMAN 29,IPS,Rata - Rata,88.38,-
Jakarta,2016,Luar,-,SMAN 30,IPA,Terendah,82.25,-
Jakarta,2016,Luar,-,SMAN 30,IPA,Tertinggi,86.13,-
Jakarta,2016,Luar,-,SMAN 30,IPA,Rata - Rata,83.88,-
Jakarta,2016,Luar,-,SMAN 30,IPS,Terendah,78.38,-
Jakarta,2016,Luar,-,SMAN 30,IPS,Tertinggi,83.75,-
Jakarta,2016,Luar,-,SMAN 30,IPS,Rata - Rata,79.86,-
Jakarta,2016,Luar,-,SMAN 31,IPA,Terendah,83.63,-
Jakarta,2016,Luar,-,SMAN 31,IPA,Tertinggi,93.25,-
Jakarta,2016,Luar,-,SMAN 31,IPA,Rata - Rata,87.66,-
Jakarta,2016,Luar,-,SMAN 31,IPS,Terendah,79.13,-
Jakarta,2016,Luar,-,SMAN 31,IPS,Tertinggi,81.25,-
Jakarta,2016,Luar,-,SMAN 31,IPS,Rata - Rata,80.27,-
Jakarta,2016,Luar,-,SMAN 32,IPA,Terendah,87.5,-
Jakarta,2016,Luar,-,SMAN 32,IPA,Tertinggi,88.38,-
Jakarta,2016,Luar,-,SMAN 32,IPA,Rata - Rata,87.8,-
Jakarta,2016,Luar,-,SMAN 32,IPS,Terendah,84.88,-
Jakarta,2016,Luar,-,SMAN 32,IPS,Tertinggi,87,-
Jakarta,2016,Luar,-,SMAN 32,IPS,Rata - Rata,85.79,-
Jakarta,2016,Luar,-,SMAN 33,IPA,Terendah,90.38,-
Jakarta,2016,Luar,-,SMAN 33,IPA,Tertinggi,94.25,-
Jakarta,2016,Luar,-,SMAN 33,IPA,Rata - Rata,91.75,-
Jakarta,2016,Luar,-,SMAN 33,IPS,Terendah,87.75,-
Jakarta,2016,Luar,-,SMAN 33,IPS,Tertinggi,90.38,-
Jakarta,2016,Luar,-,SMAN 33,IPS,Rata - Rata,89.03,-
Jakarta,2016,Luar,-,SMAN 34,IPA,Terendah,94.5,-
Jakarta,2016,Luar,-,SMAN 34,IPA,Tertinggi,96.13,-
Jakarta,2016,Luar,-,SMAN 34,IPA,Rata - Rata,95.05,-
Jakarta,2016,Luar,-,SMAN 34,IPS,Terendah,91.38,-
Jakarta,2016,Luar,-,SMAN 34,IPS,Tertinggi,92.75,-
Jakarta,2016,Luar,-,SMAN 34,IPS,Rata - Rata,91.85,-
Jakarta,2016,Luar,-,SMAN 35,IPA,Terendah,83.63,-
Jakarta,2016,Luar,-,SMAN 35,IPA,Tertinggi,84.75,-
Jakarta,2016,Luar,-,SMAN 35,IPA,Rata - Rata,84.06,-
Jakarta,2016,Luar,-,SMAN 35,IPS,Terendah,80.63,-
Jakarta,2016,Luar,-,SMAN 35,IPS,Tertinggi,82,-
Jakarta,2016,Luar,-,SMAN 35,IPS,Rata - Rata,81.26,-
Jakarta,2016,Luar,-,SMAN 36,IPA,Terendah,82.38,-
Jakarta,2016,Luar,-,SMAN 36,IPA,Tertinggi,87.5,-
Jakarta,2016,Luar,-,SMAN 36,IPA,Rata - Rata,84.97,-
Jakarta,2016,Luar,-,SMAN 36,IPS,Terendah,79.25,-
Jakarta,2016,Luar,-,SMAN 36,IPS,Tertinggi,81.75,-
Jakarta,2016,Luar,-,SMAN 36,IPS,Rata - Rata,80.39,-
Jakarta,2016,Luar,-,SMAN 37,IPA,Terendah,84.38,-
Jakarta,2016,Luar,-,SMAN 37,IPA,Tertinggi,85.5,-
Jakarta,2016,Luar,-,SMAN 37,IPA,Rata - Rata,84.88,-
Jakarta,2016,Luar,-,SMAN 37,IPS,Terendah,81.88,-
Jakarta,2016,Luar,-,SMAN 37,IPS,Tertinggi,82.5,-
Jakarta,2016,Luar,-,SMAN 37,IPS,Rata - Rata,82.15,-
Jakarta,2016,Luar,-,SMAN 38,IPA,Terendah,92.25,-
Jakarta,2016,Luar,-,SMAN 38,IPA,Tertinggi,95.25,-
Jakarta,2016,Luar,-,SMAN 38,IPA,Rata - Rata,92.98,-
Jakarta,2016,Luar,-,SMAN 38,IPS,Terendah,89.5,-
Jakarta,2016,Luar,-,SMAN 38,IPS,Tertinggi,89.88,-
Jakarta,2016,Luar,-,SMAN 38,IPS,Rata - Rata,89.6,-
Jakarta,2016,Luar,-,SMAN 39,IPA,Terendah,93.63,-
Jakarta,2016,Luar,-,SMAN 39,IPA,Tertinggi,95.75,-
Jakarta,2016,Luar,-,SMAN 39,IPA,Rata - Rata,94.44,-
Jakarta,2016,Luar,-,SMAN 39,IPS,Terendah,90.5,-
Jakarta,2016,Luar,-,SMAN 39,IPS,Tertinggi,92.63,-
Jakarta,2016,Luar,-,SMAN 39,IPS,Rata - Rata,91.58,-
Jakarta,2016,Luar,-,SMAN 40,IPA,Terendah,74.25,-
Jakarta,2016,Luar,-,SMAN 40,IPA,Tertinggi,78.5,-
Jakarta,2016,Luar,-,SMAN 40,IPA,Rata - Rata,76.45,-
Jakarta,2016,Luar,-,SMAN 40,IPS,Terendah,73.63,-
Jakarta,2016,Luar,-,SMAN 40,IPS,Tertinggi,81.63,-
Jakarta,2016,Luar,-,SMAN 40,IPS,Rata - Rata,75.73,-
Jakarta,2016,Luar,-,SMAN 41,IPA,Terendah,73,-
Jakarta,2016,Luar,-,SMAN 41,IPA,Tertinggi,78,-
Jakarta,2016,Luar,-,SMAN 41,IPA,Rata - Rata,74.35,-
Jakarta,2016,Luar,-,SMAN 41,IPS,Terendah,71.25,-
Jakarta,2016,Luar,-,SMAN 41,IPS,Tertinggi,76.38,-
Jakarta,2016,Luar,-,SMAN 41,IPS,Rata - Rata,73.98,-
Jakarta,2016,Luar,-,SMAN 42,IPA,Terendah,89,-
Jakarta,2016,Luar,-,SMAN 42,IPA,Tertinggi,93,-
Jakarta,2016,Luar,-,SMAN 42,IPA,Rata - Rata,90.64,-
Jakarta,2016,Luar,-,SMAN 42,IPS,Terendah,85.13,-
Jakarta,2016,Luar,-,SMAN 42,IPS,Tertinggi,87.5,-
Jakarta,2016,Luar,-,SMAN 42,IPS,Rata - Rata,85.98,-
Jakarta,2016,Luar,-,SMAN 43,IPA,Terendah,85.13,-
Jakarta,2016,Luar,-,SMAN 43,IPA,Tertinggi,86.88,-
Jakarta,2016,Luar,-,SMAN 43,IPA,Rata - Rata,85.73,-
Jakarta,2016,Luar,-,SMAN 43,IPS,Terendah,81.13,-
Jakarta,2016,Luar,-,SMAN 43,IPS,Tertinggi,84.5,-
Jakarta,2016,Luar,-,SMAN 43,IPS,Rata - Rata,82.78,-
Jakarta,2016,Luar,-,SMAN 44,IPA,Terendah,89.38,-
Jakarta,2016,Luar,-,SMAN 44,IPA,Tertinggi,91,-
Jakarta,2016,Luar,-,SMAN 44,IPA,Rata - Rata,90.04,-
Jakarta,2016,Luar,-,SMAN 44,IPS,Terendah,84.13,-
Jakarta,2016,Luar,-,SMAN 44,IPS,Tertinggi,86.75,-
Jakarta,2016,Luar,-,SMAN 44,IPS,Rata - Rata,85,-
Jakarta,2016,Luar,-,SMAN 45,IPA,Terendah,78.88,-
Jakarta,2016,Luar,-,SMAN 45,IPA,Tertinggi,89.5,-
Jakarta,2016,Luar,-,SMAN 45,IPA,Rata - Rata,81.91,-
Jakarta,2016,Luar,-,SMAN 45,IPS,Terendah,76.38,-
Jakarta,2016,Luar,-,SMAN 45,IPS,Tertinggi,78.63,-
Jakarta,2016,Luar,-,SMAN 45,IPS,Rata - Rata,77.3,-
Jakarta,2016,Luar,-,SMAN 46,IPA,Terendah,88.38,-
Jakarta,2016,Luar,-,SMAN 46,IPA,Tertinggi,91.38,-
Jakarta,2016,Luar,-,SMAN 46,IPA,Rata - Rata,89.38,-
Jakarta,2016,Luar,-,SMAN 46,IPS,Terendah,84.63,-
Jakarta,2016,Luar,-,SMAN 46,IPS,Tertinggi,87.88,-
Jakarta,2016,Luar,-,SMAN 46,IPS,Rata - Rata,85.45,-
Jakarta,2016,Luar,-,SMAN 47,IPA,Terendah,93.75,-
Jakarta,2016,Luar,-,SMAN 47,IPA,Tertinggi,96.88,-
Jakarta,2016,Luar,-,SMAN 47,IPA,Rata - Rata,94.54,-
Jakarta,2016,Luar,-,SMAN 47,IPS,Terendah,90.13,-
Jakarta,2016,Luar,-,SMAN 47,IPS,Tertinggi,95.63,-
Jakarta,2016,Luar,-,SMAN 47,IPS,Rata - Rata,91.61,-
Jakarta,2016,Luar,-,SMAN 48,IPA,Terendah,93.25,-
Jakarta,2016,Luar,-,SMAN 48,IPA,Tertinggi,95.75,-
Jakarta,2016,Luar,-,SMAN 48,IPA,Rata - Rata,94.05,-
Jakarta,2016,Luar,-,SMAN 48,IPS,Terendah,89.63,-
Jakarta,2016,Luar,-,SMAN 48,IPS,Tertinggi,92,-
Jakarta,2016,Luar,-,SMAN 48,IPS,Rata - Rata,90.95,-
Jakarta,2016,Luar,-,SMAN 49,IPA,Terendah,92.25,-
Jakarta,2016,Luar,-,SMAN 49,IPA,Tertinggi,95,-
Jakarta,2016,Luar,-,SMAN 49,IPA,Rata - Rata,93.27,-
Jakarta,2016,Luar,-,SMAN 49,IPS,Terendah,89.5,-
Jakarta,2016,Luar,-,SMAN 49,IPS,Tertinggi,90,-
Jakarta,2016,Luar,-,SMAN 49,IPS,Rata - Rata,89.72,-
Jakarta,2016,Luar,-,SMAN 50,IPA,Terendah,84.38,-
Jakarta,2016,Luar,-,SMAN 50,IPA,Tertinggi,87.75,-
Jakarta,2016,Luar,-,SMAN 50,IPA,Rata - Rata,86.5,-
Jakarta,2016,Luar,-,SMAN 50,IPS,Terendah,80.88,-
Jakarta,2016,Luar,-,SMAN 50,IPS,Tertinggi,85.38,-
Jakarta,2016,Luar,-,SMAN 50,IPS,Rata - Rata,82.64,-
Jakarta,2016,Luar,-,SMAN 51,IPA,Terendah,85.63,-
Jakarta,2016,Luar,-,SMAN 51,IPA,Tertinggi,86.5,-
Jakarta,2016,Luar,-,SMAN 51,IPA,Rata - Rata,85.95,-
Jakarta,2016,Luar,-,SMAN 51,IPS,Terendah,82.63,-
Jakarta,2016,Luar,-,SMAN 51,IPS,Tertinggi,84,-
