Provinsi,Kabupaten/Kota,Indikator,Jumlah
Sumatera Selatan,Ogan Komering Ulu Timur,Difabel 5,156
Sumatera Selatan,Penukal Abab Lematang Ilir,Difabel 5,15
Sumatera Utara,Asahan,Difabel 5,415
Sumatera Utara,Batu Bara,Difabel 5,53
Sumatera Utara,Dairi,Difabel 5,13
Sumatera Utara,Deli Serdang,Difabel 5,360
Sumatera Utara,Humbang Hasundutan,Difabel 5,0
Sumatera Utara,Karo,Difabel 5,78
Sumatera Utara,Kota Binjai,Difabel 5,48
Sumatera Utara,Kota Gunungsitoli,Difabel 5,23
Sumatera Utara,Kota Medan,Difabel 5,152
Sumatera Utara,Kota Padang Sidimpuan,Difabel 5,27
Sumatera Utara,Kota Pematangsiantar,Difabel 5,29
Sumatera Utara,Kota Sibolga,Difabel 5,28
Sumatera Utara,Kota Tanjung Balai,Difabel 5,34
Sumatera Utara,Kota Tebing Tinggi,Difabel 5,749
Sumatera Utara,Labuhanbatu,Difabel 5,20
Sumatera Utara,Labuhanbatu Selatan,Difabel 5,21
Sumatera Utara,Labuhanbatu Utara,Difabel 5,26
Sumatera Utara,Langkat,Difabel 5,77
Sumatera Utara,Mandailing Natal,Difabel 5,18
Sumatera Utara,Nias,Difabel 5,132
Sumatera Utara,Nias Barat,Difabel 5,94
Sumatera Utara,Nias Selatan,Difabel 5,18
Sumatera Utara,Nias Utara,Difabel 5,69
Sumatera Utara,Padang Lawas,Difabel 5,3
Sumatera Utara,Padang Lawas Utara,Difabel 5,15
Sumatera Utara,Pakpak Bharat,Difabel 5,22
Sumatera Utara,Samosir,Difabel 5,74
Sumatera Utara,Serdang Bedagai,Difabel 5,111
Sumatera Utara,Simalungun,Difabel 5,192
Sumatera Utara,Tapanuli Selatan,Difabel 5,73
Sumatera Utara,Tapanuli Tengah,Difabel 5,132
Sumatera Utara,Tapanuli Utara,Difabel 5,4
Sumatera Utara,Toba Samosir,Difabel 5,62
Aceh,Aceh Selatan,Jumlah Pemilih Difabel,684
Aceh,Kota Subulussalam,Jumlah Pemilih Difabel,107
Aceh,Pidie Jaya,Jumlah Pemilih Difabel,352
Bali,Badung,Jumlah Pemilih Difabel,473
Bali,Bangli,Jumlah Pemilih Difabel,507
Bali,Buleleng,Jumlah Pemilih Difabel,468
Bali,Gianyar,Jumlah Pemilih Difabel,913
Bali,Jembrana,Jumlah Pemilih Difabel,842
Bali,Karangasem,Jumlah Pemilih Difabel,1094
Bali,Klungkung,Jumlah Pemilih Difabel,554
Bali,Kota Denpasar,Jumlah Pemilih Difabel,288
Bali,Tabanan,Jumlah Pemilih Difabel,1033
Banten,Kota Serang,Jumlah Pemilih Difabel,313
Banten,Kota Tangerang,Jumlah Pemilih Difabel,1151
Banten,Lebak,Jumlah Pemilih Difabel,1307
Banten,Tangerang,Jumlah Pemilih Difabel,1105
Bengkulu,Kota Bengkulu,Jumlah Pemilih Difabel,328
Gorontalo,Gorontalo Utara,Jumlah Pemilih Difabel,286
Gorontalo,Kota Gorontalo,Jumlah Pemilih Difabel,527
Jambi,Kerinci,Jumlah Pemilih Difabel,202
Jambi,Kota Jambi,Jumlah Pemilih Difabel,651
Jambi,Merangin,Jumlah Pemilih Difabel,382
Jawa Barat,Bandung,Jumlah Pemilih Difabel,3081
Jawa Barat,Bandung Barat,Jumlah Pemilih Difabel,1397
Jawa Barat,Bekasi,Jumlah Pemilih Difabel,1492
Jawa Barat,Bogor,Jumlah Pemilih Difabel,216
Jawa Barat,Ciamis,Jumlah Pemilih Difabel,4767
Jawa Barat,Cianjur,Jumlah Pemilih Difabel,1841
Jawa Barat,Cirebon,Jumlah Pemilih Difabel,1876
Jawa Barat,Garut,Jumlah Pemilih Difabel,2688
Jawa Barat,Indramayu,Jumlah Pemilih Difabel,2488
Jawa Barat,Karawang,Jumlah Pemilih Difabel,1778
Jawa Barat,Kota Bandung,Jumlah Pemilih Difabel,2173
Jawa Barat,Kota Banjar,Jumlah Pemilih Difabel,612
Jawa Barat,Kota Bekasi,Jumlah Pemilih Difabel,1024
Jawa Barat,Kota Bogor,Jumlah Pemilih Difabel,828
Jawa Barat,Kota Cimahi,Jumlah Pemilih Difabel,1066
Jawa Barat,Kota Cirebon,Jumlah Pemilih Difabel,728
Jawa Barat,Kota Depok,Jumlah Pemilih Difabel,1424
Jawa Barat,Kota Sukabumi,Jumlah Pemilih Difabel,571
Jawa Barat,Kota Tasikmalaya,Jumlah Pemilih Difabel,962
Jawa Barat,Kuningan,Jumlah Pemilih Difabel,3089
Jawa Barat,Majalengka,Jumlah Pemilih Difabel,2482
Jawa Barat,Pangandaran,Jumlah Pemilih Difabel,1451
Jawa Barat,Purwakarta,Jumlah Pemilih Difabel,108
Jawa Barat,Subang,Jumlah Pemilih Difabel,2092
Jawa Barat,Sukabumi,Jumlah Pemilih Difabel,2962
Jawa Barat,Sumedang,Jumlah Pemilih Difabel,1771
Jawa Barat,Tasikmalaya,Jumlah Pemilih Difabel,3167
Jawa Tengah,Banjarnegara,Jumlah Pemilih Difabel,3095
Jawa Tengah,Banyumas,Jumlah Pemilih Difabel,3501
Jawa Tengah,Batang,Jumlah Pemilih Difabel,984
Jawa Tengah,Blora,Jumlah Pemilih Difabel,861
Jawa Tengah,Boyolali,Jumlah Pemilih Difabel,1347
Jawa Tengah,Brebes,Jumlah Pemilih Difabel,1413
Jawa Tengah,Cilacap,Jumlah Pemilih Difabel,2835
Jawa Tengah,Demak,Jumlah Pemilih Difabel,1061
Jawa Tengah,Grobogan,Jumlah Pemilih Difabel,1536
Jawa Tengah,Jepara,Jumlah Pemilih Difabel,1586
Jawa Tengah,Karanganyar,Jumlah Pemilih Difabel,1333
Jawa Tengah,Kebumen,Jumlah Pemilih Difabel,2697
Jawa Tengah,Kendal,Jumlah Pemilih Difabel,1669
Jawa Tengah,Klaten,Jumlah Pemilih Difabel,2961
Jawa Tengah,Kota Magelang,Jumlah Pemilih Difabel,257
Jawa Tengah,Kota Pekalongan,Jumlah Pemilih Difabel,461
Jawa Tengah,Kota Salatiga,Jumlah Pemilih Difabel,317
Jawa Tengah,Kota Semarang,Jumlah Pemilih Difabel,1216
Jawa Tengah,Kota Surakarta,Jumlah Pemilih Difabel,1167
Jawa Tengah,Kota Tegal,Jumlah Pemilih Difabel,286
Jawa Tengah,Kudus,Jumlah Pemilih Difabel,843
Jawa Tengah,Magelang,Jumlah Pemilih Difabel,2555
Jawa Tengah,Pati,Jumlah Pemilih Difabel,2906
Jawa Tengah,Pekalongan,Jumlah Pemilih Difabel,1792
Jawa Tengah,Pemalang,Jumlah Pemilih Difabel,1569
Jawa Tengah,Purbalingga,Jumlah Pemilih Difabel,2544
Jawa Tengah,Purworejo,Jumlah Pemilih Difabel,1376
Jawa Tengah,Rembang,Jumlah Pemilih Difabel,1024
Jawa Tengah,Semarang,Jumlah Pemilih Difabel,457
Jawa Tengah,Sragen,Jumlah Pemilih Difabel,3673
Jawa Tengah,Sukoharjo,Jumlah Pemilih Difabel,3597
Jawa Tengah,Tegal,Jumlah Pemilih Difabel,1725
Jawa Tengah,Temanggung,Jumlah Pemilih Difabel,1558
Jawa Tengah,Wonogiri,Jumlah Pemilih Difabel,2655
Jawa Tengah,Wonosobo,Jumlah Pemilih Difabel,1199
Jawa Timur,Bangkalan,Jumlah Pemilih Difabel,14699
Jawa Timur,Banyuwangi,Jumlah Pemilih Difabel,2188
Jawa Timur,Blitar,Jumlah Pemilih Difabel,3881
Jawa Timur,Bojonegoro,Jumlah Pemilih Difabel,1463
Jawa Timur,Bondowoso,Jumlah Pemilih Difabel,814
Jawa Timur,Gresik,Jumlah Pemilih Difabel,1066
Jawa Timur,Jember,Jumlah Pemilih Difabel,3935
Jawa Timur,Jombang,Jumlah Pemilih Difabel,3181
Jawa Timur,Kediri,Jumlah Pemilih Difabel,2823
Jawa Timur,Kota Batu,Jumlah Pemilih Difabel,244
Jawa Timur,Kota Blitar,Jumlah Pemilih Difabel,470
Jawa Timur,Kota Kediri,Jumlah Pemilih Difabel,860
Jawa Timur,Kota Madiun,Jumlah Pemilih Difabel,531
Jawa Timur,Kota Malang,Jumlah Pemilih Difabel,1539
Jawa Timur,Kota Mojokerto,Jumlah Pemilih Difabel,415
Jawa Timur,Kota Pasuruan,Jumlah Pemilih Difabel,334
Jawa Timur,Kota Probolinggo,Jumlah Pemilih Difabel,716
Jawa Timur,Kota Surabaya,Jumlah Pemilih Difabel,3697
Jawa Timur,Lamongan,Jumlah Pemilih Difabel,3372
Jawa Timur,Lumajang,Jumlah Pemilih Difabel,1546
Jawa Timur,Madiun,Jumlah Pemilih Difabel,252
Jawa Timur,Magetan,Jumlah Pemilih Difabel,612
Jawa Timur,Malang,Jumlah Pemilih Difabel,4095
Jawa Timur,Mojokerto,Jumlah Pemilih Difabel,1758
Jawa Timur,Nganjuk,Jumlah Pemilih Difabel,1486
Jawa Timur,Ngawi,Jumlah Pemilih Difabel,1661
Jawa Timur,Pacitan,Jumlah Pemilih Difabel,1048
Jawa Timur,Pamekasan,Jumlah Pemilih Difabel,175047
Jawa Timur,Pasuruan,Jumlah Pemilih Difabel,1725
Jawa Timur,Ponorogo,Jumlah Pemilih Difabel,1581
Jawa Timur,Probolinggo,Jumlah Pemilih Difabel,897
Jawa Timur,Sampang,Jumlah Pemilih Difabel,63374
Jawa Timur,Sidoarjo,Jumlah Pemilih Difabel,2266
Jawa Timur,Situbondo,Jumlah Pemilih Difabel,1791
Jawa Timur,Sumenep,Jumlah Pemilih Difabel,1679
Jawa Timur,Trenggalek,Jumlah Pemilih Difabel,1073
Jawa Timur,Tuban,Jumlah Pemilih Difabel,3689
Jawa Timur,Tulungagung,Jumlah Pemilih Difabel,1813
Kalimantan Barat,Bengkayang,Jumlah Pemilih Difabel,449
Kalimantan Barat,Kapuas Hulu,Jumlah Pemilih Difabel,747
Kalimantan Barat,Kayong Utara,Jumlah Pemilih Difabel,246
Kalimantan Barat,Ketapang,Jumlah Pemilih Difabel,975
Kalimantan Barat,Kota Pontianak,Jumlah Pemilih Difabel,1222
Kalimantan Barat,Kota Singkawang,Jumlah Pemilih Difabel,394
Kalimantan Barat,Kubu Raya,Jumlah Pemilih Difabel,245
Kalimantan Barat,Landak,Jumlah Pemilih Difabel,1089
Kalimantan Barat,Melawi,Jumlah Pemilih Difabel,301
Kalimantan Barat,Mempawah,Jumlah Pemilih Difabel,733
Kalimantan Barat,Sambas,Jumlah Pemilih Difabel,938
Kalimantan Barat,Sanggau,Jumlah Pemilih Difabel,466
Kalimantan Barat,Sekadau,Jumlah Pemilih Difabel,440
Kalimantan Barat,Sintang,Jumlah Pemilih Difabel,112
Kalimantan Selatan,Hulu Sungai Selatan,Jumlah Pemilih Difabel,863
Kalimantan Selatan,Tabalong,Jumlah Pemilih Difabel,373
Kalimantan Selatan,Tanah Laut,Jumlah Pemilih Difabel,412
Kalimantan Selatan,Tapin,Jumlah Pemilih Difabel,283
Kalimantan Tengah,Barito Timur,Jumlah Pemilih Difabel,174
Kalimantan Tengah,Barito Utara,Jumlah Pemilih Difabel,279
Kalimantan Tengah,Gunung Mas,Jumlah Pemilih Difabel,314
Kalimantan Tengah,Kapuas,Jumlah Pemilih Difabel,299
Kalimantan Tengah,Katingan,Jumlah Pemilih Difabel,362
Kalimantan Tengah,Kota Palangkaraya,Jumlah Pemilih Difabel,307
Kalimantan Tengah,Lamandau,Jumlah Pemilih Difabel,255
Kalimantan Tengah,Murung Raya,Jumlah Pemilih Difabel,406
Kalimantan Tengah,Pulang Pisau,Jumlah Pemilih Difabel,360
Kalimantan Tengah,Seruyan,Jumlah Pemilih Difabel,88
Kalimantan Tengah,Sukamara,Jumlah Pemilih Difabel,103
Kalimantan Timur,Berau,Jumlah Pemilih Difabel,256
Kalimantan Timur,Kota Balikpapan,Jumlah Pemilih Difabel,671
Kalimantan Timur,Kota Bontang,Jumlah Pemilih Difabel,284
Kalimantan Timur,Kota Samarinda,Jumlah Pemilih Difabel,759
Kalimantan Timur,Kutai Barat,Jumlah Pemilih Difabel,355
Kalimantan Timur,Kutai Kartanegara,Jumlah Pemilih Difabel,1626
Kalimantan Timur,Kutai Timur,Jumlah Pemilih Difabel,287
Kalimantan Timur,Mahakam Ulu,Jumlah Pemilih Difabel,127
Kalimantan Timur,Paser,Jumlah Pemilih Difabel,238
Kalimantan Timur,Penajam Paser Utara,Jumlah Pemilih Difabel,218
Kalimantan Utara,Kota Tarakan,Jumlah Pemilih Difabel,537
Kepulauan Bangka Belitung,Bangka,Jumlah Pemilih Difabel,547
Kepulauan Bangka Belitung,Belitung,Jumlah Pemilih Difabel,379
Kepulauan Bangka Belitung,Kota Pangkalpinang,Jumlah Pemilih Difabel,262
Kepulauan Riau,Kota Tanjungpinang,Jumlah Pemilih Difabel,253
Lampung,Kota Bandar Lampung,Jumlah Pemilih Difabel,844
Lampung,Kota Metro,Jumlah Pemilih Difabel,219
Lampung,Lampung Barat,Jumlah Pemilih Difabel,232
Lampung,Lampung Selatan,Jumlah Pemilih Difabel,510
Lampung,Lampung Tengah,Jumlah Pemilih Difabel,650
Lampung,Lampung Timur,Jumlah Pemilih Difabel,1224
Lampung,Lampung Utara,Jumlah Pemilih Difabel,268
Lampung,Mesuji,Jumlah Pemilih Difabel,328
Lampung,Pesawaran,Jumlah Pemilih Difabel,237
Lampung,Pesisir Barat,Jumlah Pemilih Difabel,163
Lampung,Pringsewu,Jumlah Pemilih Difabel,387
Lampung,Tanggamus,Jumlah Pemilih Difabel,712
Lampung,Tulang Bawang,Jumlah Pemilih Difabel,152
Lampung,Tulang Bawang Barat,Jumlah Pemilih Difabel,308
Lampung,Way Kanan,Jumlah Pemilih Difabel,760
Maluku,Buru,Jumlah Pemilih Difabel,78
Maluku,Buru Selatan,Jumlah Pemilih Difabel,42
Maluku,Kepulauan Aru,Jumlah Pemilih Difabel,37
Maluku,Kota Ambon,Jumlah Pemilih Difabel,236
Maluku,Kota Tual,Jumlah Pemilih Difabel,52
Maluku,Maluku Barat Daya,Jumlah Pemilih Difabel,176
Maluku,Maluku Tengah,Jumlah Pemilih Difabel,279
Maluku,Maluku Tenggara,Jumlah Pemilih Difabel,116
Maluku,Maluku Tenggara Barat,Jumlah Pemilih Difabel,229
Maluku,Seram Bagian Barat,Jumlah Pemilih Difabel,177
Maluku,Seram Bagian Timur,Jumlah Pemilih Difabel,7
Maluku Utara,Halmahera Barat,Jumlah Pemilih Difabel,98
Maluku Utara,Halmahera Selatan,Jumlah Pemilih Difabel,17
Maluku Utara,Halmahera Tengah,Jumlah Pemilih Difabel,117
Maluku Utara,Halmahera Timur,Jumlah Pemilih Difabel,73
Maluku Utara,Halmahera Utara,Jumlah Pemilih Difabel,128
Maluku Utara,Kepulauan Sula,Jumlah Pemilih Difabel,92
Maluku Utara,Kota Ternate,Jumlah Pemilih Difabel,232
Maluku Utara,Kota Tidore Kepulauan,Jumlah Pemilih Difabel,97
Maluku Utara,Pulau Morotai,Jumlah Pemilih Difabel,32
Maluku Utara,Pulau Taliabu,Jumlah Pemilih Difabel,30
Nusa Tenggara Barat,Bima,Jumlah Pemilih Difabel,969
Nusa Tenggara Barat,Dompu,Jumlah Pemilih Difabel,475
Nusa Tenggara Barat,Kota Bima,Jumlah Pemilih Difabel,461
Nusa Tenggara Barat,Kota Mataram,Jumlah Pemilih Difabel,577
Nusa Tenggara Barat,Lombok Barat,Jumlah Pemilih Difabel,980
Nusa Tenggara Barat,Lombok Tengah,Jumlah Pemilih Difabel,1524
Nusa Tenggara Barat,Lombok Timur,Jumlah Pemilih Difabel,174
Nusa Tenggara Barat,Lombok Utara,Jumlah Pemilih Difabel,468
Nusa Tenggara Barat,Sumbawa,Jumlah Pemilih Difabel,1008
Nusa Tenggara Barat,Sumbawa Barat,Jumlah Pemilih Difabel,298
Nusa Tenggara Timur,Alor,Jumlah Pemilih Difabel,507
Nusa Tenggara Timur,Belu,Jumlah Pemilih Difabel,214
Nusa Tenggara Timur,Ende,Jumlah Pemilih Difabel,357
Nusa Tenggara Timur,Flores Timur,Jumlah Pemilih Difabel,652
Nusa Tenggara Timur,Kota Kupang,Jumlah Pemilih Difabel,417
Nusa Tenggara Timur,Kupang,Jumlah Pemilih Difabel,514
Nusa Tenggara Timur,Lembata,Jumlah Pemilih Difabel,541
Nusa Tenggara Timur,Malaka,Jumlah Pemilih Difabel,466
Nusa Tenggara Timur,Manggarai,Jumlah Pemilih Difabel,602
Nusa Tenggara Timur,Manggarai Barat,Jumlah Pemilih Difabel,555
Nusa Tenggara Timur,Manggarai Timur,Jumlah Pemilih Difabel,238
Nusa Tenggara Timur,Nagekeo,Jumlah Pemilih Difabel,399
Nusa Tenggara Timur,Ngada,Jumlah Pemilih Difabel,597
Nusa Tenggara Timur,Rote Ndao,Jumlah Pemilih Difabel,351
Nusa Tenggara Timur,Sabu Raijua,Jumlah Pemilih Difabel,259
Nusa Tenggara Timur,Sikka,Jumlah Pemilih Difabel,1326
Nusa Tenggara Timur,Sumba Barat,Jumlah Pemilih Difabel,201
Nusa Tenggara Timur,Sumba Barat Daya,Jumlah Pemilih Difabel,59
Nusa Tenggara Timur,Sumba Tengah,Jumlah Pemilih Difabel,28
Nusa Tenggara Timur,Sumba Timur,Jumlah Pemilih Difabel,727
Nusa Tenggara Timur,Timor Tengah Selatan,Jumlah Pemilih Difabel,601
Nusa Tenggara Timur,Timor Tengah Utara,Jumlah Pemilih Difabel,1646
Papua,Asmat,Jumlah Pemilih Difabel,0
Papua,Biak Numfor,Jumlah Pemilih Difabel,180
Papua,Boven Digoel,Jumlah Pemilih Difabel,4
Papua,Deiyai,Jumlah Pemilih Difabel,0
Papua,Dogiyai,Jumlah Pemilih Difabel,65
Papua,Intan Jaya,Jumlah Pemilih Difabel,68
Papua,Jayapura,Jumlah Pemilih Difabel,138
Papua,Jayawijaya,Jumlah Pemilih Difabel,0
Papua,Keerom,Jumlah Pemilih Difabel,37
Papua,Kepulauan Yapen,Jumlah Pemilih Difabel,39
Papua,Kota Jayapura,Jumlah Pemilih Difabel,201
Papua,Lanny Jaya,Jumlah Pemilih Difabel,0
Papua,Mamberamo Raya,Jumlah Pemilih Difabel,0
Papua,Mamberamo Tengah,Jumlah Pemilih Difabel,1
Papua,Mappi,Jumlah Pemilih Difabel,25
Papua,Merauke,Jumlah Pemilih Difabel,133
Papua,Mimika,Jumlah Pemilih Difabel,22
Papua,Nabire,Jumlah Pemilih Difabel,91
Papua,Nduga,Jumlah Pemilih Difabel,8
Papua,Paniai,Jumlah Pemilih Difabel,280
Papua,Pegunungan Bintang,Jumlah Pemilih Difabel,3
Papua,Puncak,Jumlah Pemilih Difabel,0
Papua,Puncak Jaya,Jumlah Pemilih Difabel,697
Papua,Sarmi,Jumlah Pemilih Difabel,26
Papua,Supiori,Jumlah Pemilih Difabel,5
Papua,Tolikara,Jumlah Pemilih Difabel,0
Papua,Waropen,Jumlah Pemilih Difabel,7
Papua,Yahukimo,Jumlah Pemilih Difabel,21
Papua,Yalimo,Jumlah Pemilih Difabel,0
Riau,Bengkalis,Jumlah Pemilih Difabel,187
Riau,Indragiri Hilir,Jumlah Pemilih Difabel,891
Riau,Indragiri Hulu,Jumlah Pemilih Difabel,942
Riau,Kampar,Jumlah Pemilih Difabel,724
Riau,Kepulauan Meranti,Jumlah Pemilih Difabel,272
Riau,Kota Dumai,Jumlah Pemilih Difabel,332
Riau,Kota Pekanbaru,Jumlah Pemilih Difabel,464
Riau,Kuantan Singingi,Jumlah Pemilih Difabel,225
Riau,Pelalawan,Jumlah Pemilih Difabel,270
Riau,Rokan Hilir,Jumlah Pemilih Difabel,353
Riau,Rokan Hulu,Jumlah Pemilih Difabel,562
Riau,Siak,Jumlah Pemilih Difabel,455
Sulawesi Barat,Mamasa,Jumlah Pemilih Difabel,253
Sulawesi Barat,Polewali Mandar,Jumlah Pemilih Difabel,986
Sulawesi Selatan,Bantaeng,Jumlah Pemilih Difabel,801
Sulawesi Selatan,Barru,Jumlah Pemilih Difabel,832
Sulawesi Selatan,Bone,Jumlah Pemilih Difabel,1688
Sulawesi Selatan,Bulukumba,Jumlah Pemilih Difabel,1413
Sulawesi Selatan,Enrekang,Jumlah Pemilih Difabel,1358
Sulawesi Selatan,Gowa,Jumlah Pemilih Difabel,1655
Sulawesi Selatan,Jeneponto,Jumlah Pemilih Difabel,641
Sulawesi Selatan,Kepulauan Selayar,Jumlah Pemilih Difabel,905
Sulawesi Selatan,Kota Makassar,Jumlah Pemilih Difabel,1301
Sulawesi Selatan,Kota Palopo,Jumlah Pemilih Difabel,237
Sulawesi Selatan,Kota Pare Pare,Jumlah Pemilih Difabel,471
Sulawesi Selatan,Luwu,Jumlah Pemilih Difabel,1293
Sulawesi Selatan,Luwu Timur,Jumlah Pemilih Difabel,723
Sulawesi Selatan,Luwu Utara,Jumlah Pemilih Difabel,672
Sulawesi Selatan,Maros,Jumlah Pemilih Difabel,603
Sulawesi Selatan,Pangkajene Dan Kepulauan,Jumlah Pemilih Difabel,1246
Sulawesi Selatan,Pinrang,Jumlah Pemilih Difabel,435
Sulawesi Selatan,Sidenreng Rappang,Jumlah Pemilih Difabel,553
Sulawesi Selatan,Sinjai,Jumlah Pemilih Difabel,593
Sulawesi Selatan,Soppeng,Jumlah Pemilih Difabel,921
Sulawesi Selatan,Takalar,Jumlah Pemilih Difabel,1048
Sulawesi Selatan,Tana Toraja,Jumlah Pemilih Difabel,746
Sulawesi Selatan,Toraja Utara,Jumlah Pemilih Difabel,601
Sulawesi Selatan,Wajo,Jumlah Pemilih Difabel,833
Sulawesi Tengah,Donggala,Jumlah Pemilih Difabel,250
Sulawesi Tengah,Morowali,Jumlah Pemilih Difabel,129
Sulawesi Tengah,Parigi Moutong,Jumlah Pemilih Difabel,529
Sulawesi Tenggara,Bombana,Jumlah Pemilih Difabel,499
Sulawesi Tenggara,Buton,Jumlah Pemilih Difabel,251
Sulawesi Tenggara,Buton Selatan,Jumlah Pemilih Difabel,149
Sulawesi Tenggara,Buton Tengah,Jumlah Pemilih Difabel,158
Sulawesi Tenggara,Buton Utara,Jumlah Pemilih Difabel,44
Sulawesi Tenggara,Kolaka,Jumlah Pemilih Difabel,253
Sulawesi Tenggara,Kolaka Timur,Jumlah Pemilih Difabel,270
Sulawesi Tenggara,Kolaka Utara,Jumlah Pemilih Difabel,416
Sulawesi Tenggara,Konawe,Jumlah Pemilih Difabel,576
Sulawesi Tenggara,Konawe Kepulauan,Jumlah Pemilih Difabel,136
Sulawesi Tenggara,Konawe Selatan,Jumlah Pemilih Difabel,475
Sulawesi Tenggara,Konawe Utara,Jumlah Pemilih Difabel,144
Sulawesi Tenggara,Kota Bau Bau,Jumlah Pemilih Difabel,317
Sulawesi Tenggara,Kota Kendari,Jumlah Pemilih Difabel,370
Sulawesi Tenggara,Muna,Jumlah Pemilih Difabel,315
Sulawesi Tenggara,Muna Barat,Jumlah Pemilih Difabel,151
Sulawesi Tenggara,Wakatobi,Jumlah Pemilih Difabel,314
Sulawesi Utara,Bolaang Mongondow Utara,Jumlah Pemilih Difabel,191
Sulawesi Utara,Kep. Siau Tagulandang Biaro,Jumlah Pemilih Difabel,214
Sulawesi Utara,Kepulauan Talaud,Jumlah Pemilih Difabel,307
Sulawesi Utara,Kota Kotamobagu,Jumlah Pemilih Difabel,82
Sulawesi Utara,Minahasa,Jumlah Pemilih Difabel,255
Sulawesi Utara,Minahasa Tenggara,Jumlah Pemilih Difabel,154
Sumatera Barat,Kota Padang,Jumlah Pemilih Difabel,1136
Sumatera Barat,Kota Padang Panjang,Jumlah Pemilih Difabel,151
Sumatera Barat,Kota Pariaman,Jumlah Pemilih Difabel,281
Sumatera Barat,Kota Sawahlunto,Jumlah Pemilih Difabel,235
Sumatera Selatan,Banyuasin,Jumlah Pemilih Difabel,422
Sumatera Selatan,Empat Lawang,Jumlah Pemilih Difabel,49
Sumatera Selatan,Kota Lubuklinggau,Jumlah Pemilih Difabel,147
Sumatera Selatan,Kota Pagar Alam,Jumlah Pemilih Difabel,388
Sumatera Selatan,Kota Palembang,Jumlah Pemilih Difabel,563
Sumatera Selatan,Kota Prabumulih,Jumlah Pemilih Difabel,135
Sumatera Selatan,Lahat,Jumlah Pemilih Difabel,552
Sumatera Selatan,Muara Enim,Jumlah Pemilih Difabel,710
Sumatera Selatan,Musi Banyuasin,Jumlah Pemilih Difabel,656
Sumatera Selatan,Musi Rawas,Jumlah Pemilih Difabel,452
Sumatera Selatan,Musi Rawas Utara,Jumlah Pemilih Difabel,127
Sumatera Selatan,Ogan Ilir,Jumlah Pemilih Difabel,649
Sumatera Selatan,Ogan Komering Ilir,Jumlah Pemilih Difabel,303
Sumatera Selatan,Ogan Komering Ulu,Jumlah Pemilih Difabel,541
Sumatera Selatan,Ogan Komering Ulu Selatan,Jumlah Pemilih Difabel,258
Sumatera Selatan,Ogan Komering Ulu Timur,Jumlah Pemilih Difabel,1059
Sumatera Selatan,Penukal Abab Lematang Ilir,Jumlah Pemilih Difabel,208
Sumatera Utara,Asahan,Jumlah Pemilih Difabel,966
Sumatera Utara,Batu Bara,Jumlah Pemilih Difabel,250
Sumatera Utara,Dairi,Jumlah Pemilih Difabel,110
Sumatera Utara,Deli Serdang,Jumlah Pemilih Difabel,1303
Sumatera Utara,Humbang Hasundutan,Jumlah Pemilih Difabel,127
Sumatera Utara,Karo,Jumlah Pemilih Difabel,204
Sumatera Utara,Kota Binjai,Jumlah Pemilih Difabel,323
Sumatera Utara,Kota Gunungsitoli,Jumlah Pemilih Difabel,226
Sumatera Utara,Kota Medan,Jumlah Pemilih Difabel,712
Sumatera Utara,Kota Padang Sidimpuan,Jumlah Pemilih Difabel,111
Sumatera Utara,Kota Pematangsiantar,Jumlah Pemilih Difabel,131
Sumatera Utara,Kota Sibolga,Jumlah Pemilih Difabel,113
Sumatera Utara,Kota Tanjung Balai,Jumlah Pemilih Difabel,145
Sumatera Utara,Kota Tebing Tinggi,Jumlah Pemilih Difabel,948
Sumatera Utara,Labuhanbatu,Jumlah Pemilih Difabel,89
Sumatera Utara,Labuhanbatu Selatan,Jumlah Pemilih Difabel,130
Sumatera Utara,Labuhanbatu Utara,Jumlah Pemilih Difabel,192
Sumatera Utara,Langkat,Jumlah Pemilih Difabel,423
Sumatera Utara,Mandailing Natal,Jumlah Pemilih Difabel,173
Sumatera Utara,Nias,Jumlah Pemilih Difabel,825
Sumatera Utara,Nias Barat,Jumlah Pemilih Difabel,308
Sumatera Utara,Nias Selatan,Jumlah Pemilih Difabel,195
Sumatera Utara,Nias Utara,Jumlah Pemilih Difabel,429
Sumatera Utara,Padang Lawas,Jumlah Pemilih Difabel,25
Sumatera Utara,Padang Lawas Utara,Jumlah Pemilih Difabel,80
Sumatera Utara,Pakpak Bharat,Jumlah Pemilih Difabel,145
Sumatera Utara,Samosir,Jumlah Pemilih Difabel,374
Sumatera Utara,Serdang Bedagai,Jumlah Pemilih Difabel,817
Sumatera Utara,Simalungun,Jumlah Pemilih Difabel,901
Sumatera Utara,Tapanuli Selatan,Jumlah Pemilih Difabel,380
Sumatera Utara,Tapanuli Tengah,Jumlah Pemilih Difabel,670
Sumatera Utara,Tapanuli Utara,Jumlah Pemilih Difabel,35
Sumatera Utara,Toba Samosir,Jumlah Pemilih Difabel,333
