Perusahaan,Sektor
PT Yamamas,Construction / Building / Engineering
PT Yamamori Indonesia,Manufacturing / Production
PT Yamamura Utama Indoplas,General & Wholesale Trading
PT Yamani Spring Indonesia,Manufacturing / Production
PT Yamasoji Indonesia,Heavy Industrial/Machinery/Equipment
PT Yamata Machinery,General & Wholesale Trading
PT Yamatogawa Indonesia,Manufacturing/Production
PT Yamazaki Indonesia,Food & Beverage/Catering/Restaurant
PT Yamazaki Mazak Indonesia,Heavy Industrial/Machinery/Equipment
PT Yamazen Indonesia,Others
PT YAMISOK TECH INDONESIA,Computer/Information Technology (Software)
PT Yanasurya Bhaktipersada,Manufacturing/Production
PT Yanbu AL Bahar Recruitment,Human Resources Management/Consulting
PT Yandi Biotech Indonesia,General & Wholesale Trading
PT Yanee Sukses Bersama,Heavy Industrial/Machinery/Equipment
PT Yang Karya Nusantara,Consumer Products/FMCG
PT Yang Ming International,Manufacturing / Production
PT Yang Prakasha Mulia,Arts/Design/Fashion
PT YANGS BOGA INDONESIA,Food & Beverage/Catering/Restaurant
PT YANGTZE OPTICAL FIBRE INDONESIA,Manufacturing/Production
PT Yangtze Optics Indonesia,Manufacturing/Production
PT Yanmar Agricultural Machinery Manufacturing Indonesia,Manufacturing/Production
PT Yanmar Diesel Indonesia,Manufacturing/Production
PT Yanno Agro Science Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT Yaombe Cipta Lestari,Food & Beverage/Catering/Restaurant
PT Yapindo Jaya Abadi,Education
PT Yapindo Transportama,Transportation/Logistics
PT Yapindo Transportama Surabaya,Transportation / Logistics
PT Yappa Indonesia,Textiles/Garment
PT Yaputri Gemilang Abadi,General & Wholesale Trading
PT Yarindo Farmatama,Healthcare/Medical
PT Yasa Ayu Abadi,Manufacturing/Production
PT Yasa Ayu Mandiri,Manufacturing/Production
PT Yasa Industri Nusantara,Oil / Gas / Petroleum
PT Yasa Mitra Perdana,General & Wholesale Trading
PT Yasa Tirta Perdana,Manufacturing / Production
PT Yasadarma Gati,Heavy Industrial / Machinery / Equipment
PT Yasanda,General & Wholesale Trading
PT Yasindo Makmur Sejahtera,Chemical/Fertilizers/Pesticides
PT Yasmin Anugerah Lestari,Hotel/Hospitality
PT Yasufuku Indonesia,Manufacturing/Production
PT Yasulor Indonesia,Manufacturing/Production
PT Yasunaga Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Yasuriang Samudera Rezeki,Marine / Aquaculture
PT Yatama Abadi,Healthcare/Medical
PT Yatari Express Indonesia,Transportation/Logistics
PT YB Global,General & Wholesale Trading
PT YBC Software Indonesia,Computer/Information Technology (Software)
PT YCH Indonesia,Transportation/Logistics
PT YDIGITAL ASIA INDONESIA,Advertising/Marketing/Promotion/PR
PT Yeakin Plastic Industry,Polymer / Plastic / Rubber / Tyres
PT Yee Wo Indonesia,Manufacturing / Production
PT Yefta Sejati Utama,Automobile / Automotive Ancillary / Vehicle
PT Yekada,Others
PT Yekada Multi Energi,Mining
PT Yekapepe Inti Graha (YKPP),Human Resources Management/Consulting
PT Yellow Food Indonesia,Food & Beverage/Catering/Restaurant
PT Yeloo Integra Datanet,Telecommunication
PT Yelooo Integra Datanet,Computer/Information Technology (Hardware)
PT Yeongming Indonesia,Heavy Industrial / Machinery / Equipment
PT Yes Logistics Indonesia,Transportation/Logistics
PT Yeskando,Automobile/Automotive Ancillary/Vehicle
PT Yestar Karya Utama,Property/Real Estate
PT YESTODA TENANG INDONESIA,BioTechnology / Pharmaceutical / Clinical research
PT Yestoya Sukses Bersama,Property/Real Estate
PT Yeyeom Design,Textiles / Garment
PT YHI Indonesia,Electrical & Electronics
PT Yi Jin Industry,Manufacturing/Production
PT Yi Shen Industrial,Manufacturing / Production
PT Yifan Jaya,Repair & Maintenance Services
PT Yifang Cargo Mutiara Elektronik,Manufacturing/Production
PT Yih Shennindo Makmur Jaya,Electrical & Electronics
PT Yiha Garuda Perkasa (jakarta),Entertainment/Media
PT YIHE Industry and Trade,Manufacturing/Production
PT Yihong Global Trading,Manufacturing/Production
PT Yijia International Indonesia,Grooming / Beauty / Fitness
PT Yingde Solar Energi Indonesia,Manufacturing/Production
PT Yinyi Indonesia Mining Investment Group,Mining
PT YIT Indonesia,Entertainment/Media
PT YJ Engineering,Construction / Building / Engineering
PT YKK AP Indonesia,Manufacturing/Production
PT YKK ZIPCO INDONESIA,Manufacturing/Production
PT YKK Zipper Indonesia,Manufacturing/Production
PT YKL Indonesia,Manufacturing/Production
PT YKS Indonesia,Mining
PT YLI INDUSTRY INDONESIA,Electrical & Electronics
PT YLI Industry Indonesia Medan,Manufacturing/Production
PT Yluva Cemerlang Komunika,Arts / Design / Fashion
PT Yo Resto Konsep,Food & Beverage/Catering/Restaurant
PT Yo Sam Su Indonesia,Others
PT Yobel Irene Media,Entertainment/Media
PT Yobel Sandang Lestari,Textiles/Garment
PT Yobelindo Graha Mandiri,Property/Real Estate
PT Yodya Karya (Persero),"Consulting (IT, Science, Engineering & Technical)"
PT Yoewono Jaya Mandiri,Construction/Building/Engineering
PT YOFC Internation Indonesia,Others
PT Yoga Barn,Hotel/Hospitality
PT Yogurt Republic 119,Non-Profit Organisation/Social Services/NGO
PT Yogya Indah Sejahtera,Retail/Merchandise
PT Yogya Indo Global (Griya Kriyasta Nugraha),Wood / Fibre / Paper
PT Yogya Pariwisata Promotion,Hotel / Hospitality
PT Yogya Presisi Tehnikatama Industri,Heavy Industrial/Machinery/Equipment
PT Yogyakarta Tugu Televisi,Entertainment/Media
PT Yokatta Indonesia,Consumer Products / FMCG
PT Yoke Food Industries Indonesia,Food & Beverage/Catering/Restaurant
PT Yokogawa Indonesia,Electrical & Electronics
PT Yokogawa Manufacturing Batam,Computer/Information Technology (Hardware)
PT Yokohama Industrial Products Manufacturing Indonesia,Manufacturing/Production
PT Yolita Jaya Indonesia,Manufacturing/Production
PT Yomari Eksis Serentak,General & Wholesale Trading
PT Yomart Rukun Selalu,Retail/Merchandise
PT Yomart Rukun Selalu ( Bali Branch ),Retail / Merchandise
PT Yome Indonesia,Others
PT Yonasindo Intra Pratama,Consulting (Business & Management)
PT Yonder Musik Indonesia,Entertainment/Media
PT Yong Kurniawan Akselera,Consulting (Business & Management)
PT Yong Ma Electronics,Electrical & Electronics
PT Yong Maju Jaya Lestari,Retail/Merchandise
PT Yong Shin Indonesia,Electrical & Electronics
PT Yong Siang Sewing Machine Indonesia,General & Wholesale Trading
PT Yong Xing Abadi Jaya,Consumer Products/FMCG
PT YONGFENG SHI YE,Manufacturing/Production
PT Yongli Indonesia Ltd,Heavy Industrial/Machinery/Equipment
PT Yongpin Manis Selaras,Food & Beverage/Catering/Restaurant
PT Yongtree,Others
PT Yongwang Electonics Indonesia,Electrical & Electronics
PT Yonming Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Yontomo Sukses Abadi,Heavy Industrial/Machinery/Equipment
PT Yoong Won Indonesia,Heavy Industrial/Machinery/Equipment
PT Yooshin Indonesia,Manufacturing/Production
PT Yorozu Automotive Indonesia,Automobile / Automotive Ancillary / Vehicle
PT Yos Agung Perkasa,Food & Beverage/Catering/Restaurant
PT Yos Bali Holiday,Travel / Tourism
PT Yoshi Utama,Textiles/Garment
PT Yoshikawa Electronics Bintan,Electrical & Electronics
PT Yoshino Indonesia,Manufacturing/Production
PT Yoshiwada Indonesia,Others
PT Yosomulyo Jajag,Manufacturing/Production
PT Yoss Bali Holidays Tours & Travel,Travel / Tourism
PT Yossava Trans Logistik,Transportation/Logistics
PT YOSUA BERHASIL BERUNTUNG,Transportation/Logistics
PT Yotomo Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Yotra Mitra Abadi,Manufacturing / Production
PT You Tex,Manufacturing / Production
PT YouGov Consulting Indonesia,Consulting (Business & Management)
PT Youm Kwang Indonesia,Manufacturing/Production
PT Young Fashion,Accounting/Audit/Tax Services
PT Young Indonesia Pratama (Industry Indonesia),Manufacturing / Production
PT Young Indonesia Pratama (Jakarta),Accounting/Audit/Tax Services
PT Young Living Indonesia,Consumer Products/FMCG
PT Young Multi Sarana,General & Wholesale Trading
PT Young Tree Industries,Manufacturing / Production
pt yountree stella,General & Wholesale Trading
PT Yousui Design,Manufacturing / Production
PT Yovell Indonesia,Food & Beverage/Catering/Restaurant
PT Yowan Berka Nusantara,Manufacturing/Production
PT YPK Mandiri,Healthcare / Medical
PT YPTT Solutions Indonesia,Telecommunication
PT YQ TEK INDONESIA,Electrical & Electronics
PT YSP Industries Indonesia,BioTechnology/Pharmaceutical/Clinical research
PT Ysp Motorindo Parts,Automobile/Automotive Ancillary/Vehicle
PT YSR Multi Media,Advertising/Marketing/Promotion/PR
PT YTL Jawa Timur,"Consulting (IT, Science, Engineering & Technical)"
PT Yu Won LCD,Electrical & Electronics
PT Yu-Sung Tech Indonesia,Telecommunication
PT Yuan Wira Perdana,General & Wholesale Trading
PT Yuan Yang Indonesia,Retail/Merchandise
PT Yuanta Asset Management,Consulting (Business & Management)
PT Yuasa Battery Indonesia,Manufacturing/Production
PT Yuasa Shoji Indonesia,General & Wholesale Trading
PT Yubi Technology,"Consulting (IT, Science, Engineering & Technical)"
PT Yucca Wiratama,Manufacturing / Production
PT Yuda Esa Sempurna Sejahtera,Electrical & Electronics
PT Yudha Wahana Abadi,Agricultural/Plantation/Poultry/Fisheries
PT Yudhanusa Ekspresindo Caraka,Transportation / Logistics
PT Yudhika Mitra Pratama,Retail/Merchandise
PT Yudhistira Ghalia Indonesia,Printing/Publishing
PT Yudhistira Ghalia Indonesia Yogyakarta,Printing/Publishing
PT Yudi Gindo Architects,Architectural Services / Interior Designing
PT Yudian Kawan Mineral,General & Wholesale Trading
PT Yudistira Haka Perkasa,Oil/Gas/Petroleum
PT Yuditama Mandiri,Manufacturing/Production
PT Yudo Indonesia,Manufacturing / Production
PT Yufendy Konsultan Indonesia,Consulting (Business & Management)
PT Yugo Putra Sejahtera,General & Wholesale Trading
PT YUHANA FOUR DALLE,Manufacturing/Production
PT Yukbisnis Indonesia,Computer/Information Technology (Software)
PT Yuki Abadi,Food & Beverage/Catering/Restaurant
PT Yulie Sekurindo Tbk,Banking/Financial Services
PT Yumeida Utama,Manufacturing/Production
PT YUMETA TRI MITRA,Consulting (Business & Management)
PT Yummy Food Utama,Consumer Products/FMCG
PT Yun Martin Sukses Propertindo,Accounting/Audit/Tax Services
PT Yuna Asia,Retail/Merchandise
PT YUNA ASIA,Retail/Merchandise
PT Yunex Global Indonesia,Heavy Industrial/Machinery/Equipment
PT Yuni Bali Furniture,Architectural Services/Interior Designing
PT YUNIKAR JAYA SAKTI,Manufacturing/Production
PT Yuniko Asia Prima,Manufacturing / Production
PT Yunnan Water Utilities Indonesia,Others
PT Yuntex,Textiles / Garment
PT Yupi Indo Jelly Gum,Retail/Merchandise
PT YURA Engineering,Heavy Industrial/Machinery/Equipment
PT YURIM PRATAMA,Telecommunication
PT Yurindo Perdana,Manufacturing/Production
PT Yusen Logistics Indonesia,Transportation/Logistics
PT Yuskitama Lestari,Hotel/Hospitality
PT Yuta Jaya Lestari,Manufacturing / Production
PT Yutaka Manufacturing Indonesia,Automobile / Automotive Ancillary / Vehicle
PT YUTAMA KREASINDO,General & Wholesale Trading
PT Yutu Leports Jaya,Textiles/Garment
PT Z Tech Indonesia,Computer / Information Technology (Software)
PT Zad Utama Mandiri,General & Wholesale Trading
PT Zahir Internasional,Consulting (Business & Management)
PT Zaini Auto Motor,Banking/Financial Services
PT Zajeno,Manufacturing / Production
PT Zakher Homes,Retail/Merchandise
PT Zakher Homes,Architectural Services / Interior Designing
PT Zakir Media Ekatama,Advertising / Marketing / Promotion / PR
PT Zambon Indonesia,Healthcare/Medical
PT Zamona Mulia Karya,Entertainment / Media
PT Zamrud Artistika Persada,Architectural Services / Interior Designing
PT Zamrud Java Teak,Manufacturing/Production
PT Zamrud Khatulistiwa,General & Wholesale Trading
PT Zamrud Khatulistiwa Technology,Computer / Information Technology (Hardware)
PT Zaneterra Star International,Construction/Building/Engineering
PT Zaniah Indonesia Prima,Others
PT Zann Corp Indonesia,Food & Beverage/Catering/Restaurant
PT Zanroo Tech Indonesia,"Consulting (IT, Science, Engineering & Technical)"
PT Zap Berkat Indonesia,Retail/Merchandise
PT Zap Indocorpora,Construction / Building / Engineering
PT Zara Sri Pesona Tour & Travel,Travel/Tourism
PT Zasuko Info (Jakarta),Consulting (Business & Management)
PT Zaza,Apparel
PT ZBS International,Food & Beverage/Catering/Restaurant
PT Zebra Asaba Industries,Manufacturing/Production
PT Zeelandia Indonesia,Manufacturing/Production
PT Zeesindo Internasional,Manufacturing/Production
PT Zefa Valindo Jaya,Chemical/Fertilizers/Pesticides
PT Zefindo Darya Megatama,General & Wholesale Trading
PT Zegen Laraka Utama,Entertainment/Media
PT Zelan Indonesia,Construction / Building / Engineering
pt zen o sukses abadi,Others
PT Zenas Indonesia,General & Wholesale Trading
PT Zengarden,Grooming / Beauty / Fitness
PT Zenindo,Others
PT Zenith Allmart Precisindo,Manufacturing/Production
PT Zenith Allmart Technindo,Electrical & Electronics
PT Zenith Industri,Manufacturing/Production
PT Zenith Solusi Global,"Consulting (IT, Science, Engineering & Technical)"
PT Zenius Education,Education
PT Zeno Alumi Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Zenpec Sinergi Indonesia,Consumer Products/FMCG
PT Zensei Indonesia,Manufacturing/Production
PT Zensho Indonesia,Food & Beverage/Catering/Restaurant
PT Zentrum Graphics Asia,Printing/Publishing
PT Zenza Indonesia,Healthcare/Medical
PT Zeta Utama Satya,Heavy Industrial/Machinery/Equipment
PT Zetacomm,Telecommunication
PT Zethra Asia Pratama,Repair & Maintenance Services
PT Zeus Component Indonesia,Manufacturing/Production
PT Zeus Qencana,Transportation/Logistics
PT Zevon,Food & Beverage / Catering / Restaurant
PT ZGEN Media Creative (Jakarta),Entertainment/Media
PT Zhejiang Tenaga Pembangunan Indonesia,Construction/Building/Engineering
PT Zhengan Indonesia,Grooming/Beauty/Fitness
PT Zhenghe International Trading,General & Wholesale Trading
PT Zhong Bu Adhesive Indonesia,Architectural Services/Interior Designing
PT Zhong Sheng Machinery Indonesia,Construction/Building/Engineering
PT Zhong Xin Indonesia,Education
PT Zhongbo Internasional Konstruksi,Construction/Building/Engineering
PT ZHONGDA HEALTH CONSULTATION,Healthcare/Medical
PT Zhonghai Indo Shipping (Surabaya),Transportation / Logistics
PT Zhongying International Investment,Mining
PT Zhou International (ASIAFONE),Retail / Merchandise
PT Zhulian Indonesia,Manufacturing / Production
PT Zhuma Mitra Jaya,General & Wholesale Trading
PT ZI-TECHASIA,General & Wholesale Trading
PT Ziarah Expedia Wisata,Travel/Tourism
PT ZICOS Indonesia,General & Wholesale Trading
PT Ziegler Indonesia,Manufacturing/Production
PT Ziera Global Teknik,Oil/Gas/Petroleum
PT Zifa Engineering Consultant,"Consulting (IT, Science, Engineering & Technical)"
PT Zillion Tech Indonesia,Computer/Information Technology (Software)
PT Zimmoah Marine Trans,Transportation / Logistics
PT ZION TRAVEL,Travel / Tourism
PT Zioncom Technology,Computer / Information Technology (Software)
PT Zipper Griya Binatu,Others
PT Zipper Indotama,Manufacturing / Production
PT Zircon Inti Persada,Manufacturing/Production
PT Zirmet Mining,Mining
PT ZJG Resources Technology Indonesia,Mining
PT ZK Technology,"Consulting (IT, Science, Engineering & Technical)"
PT ZMG Telekomunikasi Servise Indonesia,Telecommunication
PT ZNH Internasional Indonesia,Travel/Tourism
PT Zodiac KTV,Entertainment/Media
PT Zodiak Indonesia,Entertainment / Media
PT Zoje Hanlin Indo,Heavy Industrial/Machinery/Equipment
PT Zomato Media Indonesia,Entertainment/Media
PT Zona Mitra Solusion,Travel/Tourism
PT Zoneindo Global (Snack Zone),Manufacturing/Production
PT Zoomy Media Indonesia,Advertising/Marketing/Promotion/PR
PT ZSENG Boilers Indonesia,Heavy Industrial/Machinery/Equipment
PT Zstar Berkah Internasional,Retail / Merchandise
PT ZTE Agribusiness Indonesia,Agricultural/Plantation/Poultry/Fisheries
PT ZTE Indonesia,Telecommunication
PT ZTE Joygor Indonesia,Telecommunication
PT Zug Industry Indonesia,Heavy Industrial/Machinery/Equipment
PT ZUIKO MACHINERY INDONESIA,Heavy Industrial/Machinery/Equipment
PT Zulian Kamsa Indo - Aninda Syariah Guest House Villa,Travel/Tourism
PT Zulin,Construction/Building/Engineering
PT Zumber Informasi Teknologi,"Consulting (IT, Science, Engineering & Technical)"
PT Zurich Cabang Surabaya,Insurance
PT Zurich Insurance Indonesia,Insurance
PT Zurich Insurance Indonesia (Balikpapan),Insurance
PT Zurich Insurance Indonesia (Makassar),Insurance
PT Zurich Topas Life (Agency Yogyakarta),Insurance
PT Zurich Topas Life (Agensi Ibu Esther),Banking / Financial Services
PT Zurich Topas Life(Surabaya),Journalism
PT Zuttion,Textiles / Garment
PT ZuttoRide Indonesia,Automobile/Automotive Ancillary/Vehicle
PT Zyrexindo Mandiri Buana,Computer/Information Technology (Software)
PT Zyrexindo Mandiri Buana Bali,Manufacturing / Production
PT Zyrexindo Mandiri Buana Palembang,Electrical & Electronics
"PT, Asmo Indonesia",Others
"PT, Delapan Pilar Anugerah",General & Wholesale Trading
"PT, MITRA TOUR & TRAVEL",Others
"PT,Asia Tengah Konstruksi",Others
"PT,ASTRA HONDA MOTORS",Others
"PT,INTAN PERMATA SEMBADA",Retail/Merchandise
"PT,JAS PRO MUDA",Property/Real Estate
Pt.  Army maju mundur,Others
PT.  Bank Pembangunan Daerah Jawa Barat dan Banten TBK. (Bank BJB),Others
PT.  BDA,Others
PT.  easySoft Indonesia,Computer/Information Technology (Software)
PT.  Indocom Niaga,Computer/Information Technology (Hardware)
PT.  Isuzu Mobilindo Plaza,Others
PT.  KWANGDUK WORLDWIDE FACTORY 2,Others
PT.  MORAINDO JAYA UTAMA,General & Wholesale Trading
